,playlist_id,name
368945,637857540,【韩综】Singderella 辛德瑞拉
369043,497874465,东方神曲集～the fantasies of touhou～
369304,382760678,【入门】广为人知的古典名曲
369357,696407658,QWQ
369471,693590550,世界杯主题曲（1986-2014）
369490,557078811,【Vocal trance】part 2
369524,600099477,[Eurovision]2017欧洲歌唱大赛 倒计时3天
369567,97165125,【OST】泰国大热小清新偶像剧
369619,99875716,华语电影经典配乐鉴赏
369938,615003926,『港乐』历年香港十大劲歌金曲(1983-2016)
370327,368580772,「日系R&B精选」100首从头毒到尾的柔美节奏
370422,399361601,香菇年丶BGM
370713,708711205,Acoustic ｜晚春摇曳入夏
370733,541253163,日本儿歌、童谣
370793,644302507,1998年的酒
370845,599154707,《镇江中学 高二（3）班精选集》2017上半年
370871,700861632,Oula Oula'
370951,154307307,痒局长&A路人
370978,29962106,歌王歌后的歌（2）
371038,118047609,陪伴是最长情的告白
371053,6031250,David Garrett 大伟-葛瑞特--魔鬼小提琴手
371100,103079372,【自习前】降躁曲，自习时远离手机♪
371155,648708267,▐ Club House▐ T台秀热曲
371181,95015931,单车音乐。(持续更新)
371286,611292653,酒.
371370,450537018,日语所有动漫的插曲op或ep
372370,707201396,☜® گىتتار ♬
372948,371083100,贝多芬(بىتخوۋېن)
372998,126438814,Electronica/downtempo
373133,545393665,|抒情诗| 冬日夜晚，钢琴轻吟赠你温暖——
373174,76763886,迷离电子风格萨克斯
373201,630937890,日本歌曲の魅力
373288,513239213,天籁之战第六期独家歌单
373298,95694393,童话故事背景
373332,70457574,密会 밀회 OST
373392,459854591,孤单的时候别听民谣
373431,55866932,激情金属，临界快感
373451,538313226,QQ飞车经典好听歌曲
373503,631312204,春日踏青特辑｜音乐伴你赏春去
373537,579614772,白止的小店铺
373565,444345126,憨色儿
373666,688499767,侃
373767,562793089,中国最牛逼嘻哈榜
373804,54156437,纯音乐之 国风 古典 Newage
374016,615177157,华语丨精选的百首歌之一丶儒雅的痞子
374184,484701018,Relax EDM | 清新EDM
374379,55543690,不怪我 是你的RAP太迷人
374445,716864124,我从来不爱吃芒果
374469,465948214,衬衫的价格是九磅十五便士
374484,84195179,唱到内心深处，至触动心弦，至眼眶湿润
374524,68517965,花儿与少年第二季 全BGM
374815,629608030,Son1
374827,447776149,泗源
374900,611590256,//爵士 你觉得是就是
374997,648272649,Major Lazer-UMF Miami 2017
375054,49082411,『欧美』身心俱疲的时候很喜欢的几首抒情。
375079,59127343,曳步舞大神们用的背景音乐
375118,520792617,HI-FI(车载黑胶)
375442,692853341,公司开业庆典
375533,135381384,Tonight I Wanna Cry 一听就想哭
375583,546012688,✦电音┃中国电音不是只有徐梦圆
375636,645978958,十二亩地
375674,546167342,Pop Love(2012-2016歌曲合集)
375930,708761512,/欧美/爱上每一首有故事的歌 开口脆
376040,588458445,【极致女声】淡雅温柔中的娇美-第㊁弹
376074,380014380,❤︎ G.Soul 지소울 ❤︎
376118,714141664,姐姐慢节奏
376182,606742746,纯的简单爱
376223,705569556,【日摇单】初夏 喧嚣晴空塔下的梦幻彼岸
376257,91191139,Tanya
376308,325633166,蚂蚁车协—历届视频音乐合集♫
376361,696714601,【喵帕斯】のんのんびより
376464,517415624,【ACG】轻松日常小调
376563,638665561,【數學搖滾】
376730,48255557,健身戰曲Vol.2
376764,71022854,世界属于流行朋克！！
376783,86093785,「后摇幻境」以梦为马 午夜飞行
376820,361371533,不娶何撩「骚气系」
376880,3980537,40首洗涤心灵纯音乐-插上Newage的翅膀
376932,620863170,那个，来首安静的歌
376976,495679700,S E XY
377032,156109631,不同风格超强电子节奏～2016
377107,707601104,再现经典--平克.佛洛依德
377137,708778391,大概是全世界最可爱的歌单了吧~
377194,393102739,月Pro系列［月歌 ALIVE SolidS QUELL］
377370,124105281,悠扬旋律、道不尽凄美虐心故事[二胡篇]
377489,437183722,「复古烟嗓」醉人的灵魂唱腔 ₂
377509,323117117,新古典：美人之殇
377529,490106582,2016全球百大DJ排行榜
377629,322847161,弗拉门戈金典
377731,618275647,那些蜜汁的手机铃声合集
377754,71963341,【中国人民抗日战争胜利纪念日】
377827,39577625,＜朱利奥和托马斯＞第二季BGM
377876,706543295,付费好歌 （打游戏的时候听听）
377906,551535399,2016年韩国票选最佳电视剧OST
377924,99277504,夏语遥
377965,318477680,遇時惜，別時毅
377987,572160983,苦情歌 | 曾经给你送温暖的人 现在还在吗
378142,324563316,[感情爆表]100余首情感真挚的日系女声
378288,22960714,乐克乐克
378298,588912874,自 Sweets需要安静不需要巧克力
378312,104256201,Rick And Morty OST（瑞克和莫蒂影视原声）
378337,638533699,踏春必选
378365,554247507,泰勒斯威夫特
378415,37151031,天籁童声
378474,636466276,只属于自己的夜晚
378542,172877269,【4AD新声代】：独特迥异，音乐美学
378582,534993689,不抖腿浑身难受系列「日系电音」Vocal-Mix
378638,420882220,【权力的游戏】坦格利安 家族
378658,632593568,尹素婉跳舞BGM全收录
378715,153799688,【通宵加班】必备醒脑歌曲
378756,9635924,【剧情向】旧事一曲
378857,594699649,一起来飞车神级BGM
378915,62694376,震撼心灵恢宏磅礴的史诗级音乐
379207,540265840,《白色相簿 2》古典曲目
379221,712773164,〖那些也许你不知道却很好听的古风歌〗
379252,509211932,欧美丨柔情男嗓，诉说动人故事
379311,391600756,一剂药引·轻触耳膜的韩式烟嗓
379343,116212822,Troye Sivan
379397,100045297,MattyB
379484,79389137,Tobu和他基友们的神作
379637,32492460,让心触碰星空的轻电音
379652,67008308,言和小天使是帅气的女孩子
379994,543584880,一入后摇深似海
380005,81867868,刺客信条CG的BGM！
380034,610145194,捆鸡kunji
380045,697031387,安静地人生
380111,383838361,【纯音乐】来抖腿呀
380216,689563092,有一首歌告诉我，四月的下午不要错过
380256,48816617,一人一首粤语歌
380355,368918231,【历届】奥运会主题曲~2016相约里约
380367,134509810,女神异闻录3/4/5合集
380609,505587938,后摇份子
381643,70333592,I'm fine I'm just not happy
381664,321826797,可以陪你循环一整天的【欧美大叔嗓】系列⑨
381689,653291190,「歐 美 向」 Pop-Dance、Deep-House Ω
381712,714866159,那年
381755,403298444,【极品歌单】设计师必备清心，安神，创意曲
381846,632937680,古风剧情歌  一歌一故事
381887,113473313,燃起你学吉他的冲动
381974,377479765,【杂】做作业专用抖腿上天曲（不固定更新）
382107,576038894,β
382188,619314953,[越听越想跑25]22首精选170BPM英文歌
382210,715096587,五月的歌单送给五月的女孩
382237,422871985,བོད་གཞས་།藏歌
382315,702592419,「 Run for the boy 」
382332,693390256,你说他的歌唱出了爱情的滋味
382368,619352934,相逢是首歌，同行是你和我
382468,621984712,爵士/上篇/骚情波普
382508,9957243,经典循环•沧桑之声
382534,429144596,Kazaky 冬不拉 曲目
382574,161316606,️车载：超棒的节奏999 系列
382629,26016862,温柔而忧伤的英伦摇滚～
382698,164732689,滚青大张伟微博赞了这些音乐
382718,10032711,80后不得不听的100首经典
382818,415095104,“生而为人，我很抱歉”
382830,454444440,mamatjan abdukadir
382893,101588656,心脏跳动的旋律——世界顶级鼓手巡礼
382942,514676714,ئىسىل    ناخشىلا7478
383036,361621436,走进记忆深处，回味熟悉却不知道歌名的音乐
383058,691265290,给我的小宝贝的歌
383225,709784647,死亡劫BGM
383238,62804701,柏林之声 试音天碟
383263,407417596,熟悉的旋律
383303,315963489,茶理理完整歌单
383332,619934601,【车载必备】你要的旋律都在这里
383392,529736324,GRAMMY | 2017 NOMINEES
383421,123231340,Dj-Toxic 顶级DJ舞曲本人专辑大全❤️
383430,704726578,中文伤感歌曲
383577,605366070,nhk网友投票百年百首最佳动画歌曲
383674,112751277,致课桌上的青春
383747,160065334,『阿卡贝拉』换种方式演绎欧美热单
383794,495494367,喜欢纯音乐？一单就够了
383856,93999046,《我叫mt（山口山战记）》全系列音乐
383882,457034704,高燃战争向【史诗级】
383938,530251678,RELAX
384061,702387603,Six友人在网易云
384332,566033930,那些入耳即化的韩语歌 ♬ 
384405,520382486,2016年欧美年终热单混音合辑
384422,107241990,直击内心，日剧中的天籁旋律
384563,330347826,不晓得你的孤独是哪一款？ 
384582,626553840,电子乐歌单
384662,9969154,巴赫 二部创意曲和三部创意曲
384692,401979598,21世纪最具人气的声优大盘点丨男神篇
385229,54352926,没有最动感，只有更震撼，这就是摇滚。
386229,135228173,速度与激情：罗德里格&加布里亚拉吉他作品
386374,590497007,倾听这个世界.
386594,331916425,Fresh Off The Boat初来乍到一 二季原声
386610,625110356,「电音」这些单曲很高大上
386624,173781294,「女毒电子」跌进充满梦幻般的意境
386680,712570235,[EDM] You Were My Ariel
386722,626733365,五月天2017巡回演唱会
386770,612251367,『旧影』新加坡怀旧影视歌曲汇总
386950,493836892,Korea-(˶‾᷄ ⁻̫ ‾᷅˵)
387216,585799718,莫扎特的小调音乐作品
387328,109597827,BMW精选车载 (持续更新~)
387542,623150661,原创｜Lady Gaga 第51届超级碗中场秀
387555,701273920,一 起 自 殺
387570,133037606,❤ · 唱K小魚仙
387630,704056132,從心戀愛
387684,544150219,hiphop伴奏
387757,49697993,小提琴，弦与回音的极致典雅
387843,698190760,王者荣耀全英雄战歌合集
387908,111939400,『日系循环』静静聆听
388207,544000006,醍醐灌顶꒰ ¨̮͚ ꒱
388352,555813332,EA7_Boss‼️
388506,690203053,【PRODUCE 101 第二季男版】
388589,63544665,防弹少年团BTS 歌曲合集
388873,467650179,渐进式大气磅礴音乐
388980,86257012,50部少女动漫，50首难忘歌曲·00年代
389029,701723317,略的心弦思回忆
389059,66412633,【共产主义俄罗斯摇滚】
389113,640220226,一听钟情的民谣们
389199,498467292,小黄人版歌曲
389294,448014767,（个人向）搜罗联盟中那些好听的bgm
389619,1063484,最爱上下班途中音乐
389634,118262899,《        休      闲        》
390288,454016843,一名90后看过的经典电视剧
390502,696858544,逗比欢乐向
390576,502492920,Chinese Rap-华语Diss歌曲精选
390623,706658350,男朋友是这个声音就好了系列
390659,30567413,闻君有两意 故来相决绝
390673,705385659,Trap/Rap
390754,574125239,卡农各版本精选
390791,590930513,【冷门亢奋剂】局部战斗专用超燃BGM。
390833,609370651,LOVE.OR. NO
390938,691073431,军武音像馆第四季4《蛟龙潜海4》
390949,424496481,百家讲坛｜易中天全集
391069,23482305,情歌·对唱
391120,520709966,EA7 俄舞精选
391214,551501948,满汉全席纯男声音乐团队
392214,66512151,红星照我去战斗！
392386,114131158,再也不想在选秀节目中听到这些歌了！
392418,37494974,摇滚？金属？激爽翻天（三）
392448,631252043,Sound of Tomorrow Top10
392458,594441821,「绝品铭曲各系纯音」缤纷之翼，心田涟漪
393264,459938586,牛家NIU 晚安曲
393296,44090175,汉族的十大古典名曲（参考）
393316,505134164,具有独特气质的法国后摇乐队
393327,15483947,禅音•禅雨
393349,167378283,吴亦凡：关于你关于我关于我们未完待续
393438,511244880,XOHLANGA MANA YAMAN XAX NAHXA
393558,538607111,PopLove 5(Mashup Of 2016)
393616,528662727,♡西晨专属♡
393761,89720209,~ 健歌1200 ~
394761,398915407,节奏
394969,73484661,点滴性感 若蛊噬心（女）
394984,636858928,【 铃声 】
395016,693502323,老情歌
395027,107484648,刀郎
395130,552433590,『美国恐怖故事』1～6季全
395341,73561956,适合婚礼mv微电影音乐
395637,563166850,剑舞流云 荡世间不平
395664,81246763,Tik Tok。 琴瑟美的好想听
395712,161002202,美剧路西法 第一季
395770,554454274,精神游离│深陷女电沼泽之地
395800,110003102,有种等待叫永远
395821,34113059,【朋克】复兴，不再愤世嫉俗
395849,586207470,TimeTBT
395891,534129309,「慵懒女声」静享时光拖慢的慵懒感
395930,89075056,粤中意
395976,436328443,「怀旧」欧美民谣
396010,82933914,【记录】中国纪录片原声带
396539,556857031,蓝调 | 爵士，浓情小酒馆
396580,139890201,画江湖之灵主风嫣 风起花舞嫣然笑
396671,606095489,༺ 【荷东✵猛士】༻
396990,651229569,故事主角不相见
397040,52412752,超重低音.极品节奏.震撼你的听觉世界
397090,44970432,中文饶舌来自地下
397602,653145034,耳机福利
397759,709902538,青石古巷｜可有你的“丁香姑娘”
397790,89745330,【配乐BGM】中国风 | 史诗级BGM
397838,366412448,Maher Zain﹉
397886,575029694,饮酒挥墨佳人醉
397950,88792407,极端金属必备--BREAKDOWN！
398051,689785929,J.FIa小姐姐，加油！
398076,612947076,我们不是死肥宅
398193,362073256,清爽韩语节奏，春日里踏歌郊游
398244,637949584,扎铁了老心
398315,447273282,清吧音乐
398706,54707192,可以陪你循环一整天的【欧美大叔嗓】系列③
398728,92093906,【100首听了让人想哭的歌曲】
398826,699983271,把阳光嚼碎咽进肚子里的感觉
398856,380914804,「欧美」欢快小曲女声篇丶
398932,114191796,【阿拉伯】精选集
399061,23062847,王源 Roy
399095,593152232,想要传达给你的爱恋
399122,66779573,治愈心烦的歌～
399143,520933026,清新电音--花妖阿
399174,634959603,kill me
399235,87872451,劲歌金曲Medley
399353,107675733,歌姬都是怪物系列【小缘篇】
399407,368066394,La Alcaldía Del Perreo
399417,24708903,Benise 美国 ~ 弗拉明戈音乐家
399459,574274495,N*F*E
399879,537443057,【经典纯乐】吹最孤独的风 爱最遥远的你
400060,76834051,快餐式r a p
400192,534464477,嗨到不行 (๐•̆ ·̭ •̆๐)
400400,706082402,任何乐器都不能替代我的中频听感
400460,534434331,Vinida
400473,104784529,陪伴我静静入睡的世界名曲
400507,717122753,那些神级电子与插电摇滚
400542,34252850,中国梦。军中百灵
401542,629522170,失眠患者听什么
401564,566297970,华语女声丨若失意时 让这些歌给你一个拥抱
401664,455791283,狂暴老杨视频录制BGM另加经典纯音乐
401724,20529360,◇世纪歌王辑◇ 经典回味
401874,699315732,全世界失眠
401898,702831966,blue
401930,60847082,周婕纶？刘瑞琦！
401947,621652547,【美剧原声】傲骨之战（The Good Fight）
401960,626822582,DVLM - Bringing The Madness 2016完整歌单
402049,121646677,中国非物质文化遗产（传统音乐）代表曲目集
402174,714502125,东瀛语
402214,52537546,中国历史地图BGM（完整版）
402230,480793202,Now 8
402261,644719838,金属之心
402333,140646279,Trap Beats
402451,51151084,[持更]韩式冲脑 嘻哈饶舌
402604,119356097,评论过万歌曲排行榜
403326,647708153,电电电电音
403695,695395108,古月哥欠
403708,500313306,皇马 - Hala Madrid '•______•'
403731,508632207,『幻想拔萃』宴席华歌，绮梦长醉
403780,710524029,年代回忆
403790,81337974,就是这个调调~古风~缠绵
403898,99637389,许嵩的风雅中国风
403924,395473272,虐心粤语歌单~
403986,611675292,『韩』风格多样女团||总有一样适合你
404020,26858282,开车和跑步用一个歌单
404100,543290135,2016 後搖年度鑒賞
404150,108469689,蔡国庆
404175,145830483,小众RAP好听精选
404236,700841074,Alisher Zakirov
404246,522790973,保持冷静，继续前行。
404381,636584521,波里尼。肖邦练习曲10 & 25
404405,635062638,慧极必伤，情深不寿。
404454,475473257,『雪曲古风』千岭万雪，从中寻谁影?
404484,30332248,Guns N' Roses
404530,482142734,〔 ♨️ 樱桃炸弹 〕未整理
404587,691957426,云推鉴 自然的箫声
404597,375663930,【环游世界 ~ 弛放音乐】New Age
404661,566531979,弗拉门戈吉他大师合集
405281,331105095,女朋友守则 对你唱的歌
405306,652570879,〖怪怪的洗脑调调〗-BGM
405339,423351888,「自然声效睡眠专用」治愈系轻音乐
405390,564587538,〖日漫篇〗有一种童年，叫做“你我都有”
405443,368986202,天堂2
405516,430574028,滑稽向「论BGM的重要性」魔性小调幽默搞笑
405648,438683825,『Taylor Swift最好听的翻唱』
405680,649614778,温暖回忆丨唱出来的故事
405734,644964175,海滩
405752,630446247,Twoc会玩摇滚吗
405764,705645876,不跟你多哔哔
405789,581605434,|冷门二人组合| 清爽嗓音惊艳初夏时光——
405826,521697805,重低音喔
405939,306499799,慕寒
406068,391227377,德语女声 | 不止柔情似水
406088,14723964,世界杯主题曲集锦（1986-2014）
406112,700374829,死歌
406193,324032963,❁ S A K U R A ❁
406351,394981176,自由，是茶余饭后一首淳朴的民谣
406400,563034513,重庆说唱
406447,616044681,〖GBA〗经典游戏配乐收录
407080,717823544,苏荷低音炮
407526,575648709,健身房动感单车1小时嗨爆全场
407552,465459960,【粤语】听情歌会落泪，走旧路会伤悲
407601,586921616,You & Me
407656,717173676,轻快英文歌 感动常在
407704,512283806,100条摇滚鼓手必练节奏
407797,551137704,当大提琴 恋上歡樂 【歡快】
407844,476850526,最喜欢的拉丁舞曲
407884,632040860,Jay Chou
407982,693822675,巴基斯坦流行
407993,511178,销魂与陶醉性感篇 - Bewitched Sexy
408051,715909086,GENERATIONS from EXILE TRIBE
408136,95116758,英文歌精选
408189,565449357,那些吴语小清新
408199,78735164,【日系】耳机福利，左右双声道
408213,698967291,【Future Bass】 from❤
408236,713281606,卍卍
408333,114348845,那些不该被埋没的日系良曲（四）
408353,308313843,400首好听英文歌
408753,65643230,意语学习不过尔尔
409753,688935163,孟庭苇-风靡90年代
409763,157811664,「咸 鱼 时 刻，咸 鱼 小 调」
409786,91987052,性感女声音 我们无法拒绝[电子音乐]
409819,632776191,适合在旅游宣传片上的BGM
409848,408961232,老人家爱听的歌
409875,13750620,经典CD：古尔德演奏的巴赫的哥德堡变奏曲
409907,639594311,谣啊谣
409931,569391369,韩国女团知名度排行(2017年1月)
409951,155196834,Santana 一流技术三流嗓子的拉丁吉他大师
410632,360052187,Cover album
410642,439939440,吉普赛
410668,575146516,Turuk欧美歌曲.
410696,378941689,钢琴流行曲
410838,643775364,黑怕不要黑
410967,636927526,[氛围流行] 开眼地狱闭眼天堂
411002,76500805,经典歌
411055,95458386,男生K歌必备
411072,538367750,达材 & 明达
411108,566240502,屌炸天豪华走秀歌单
411143,491532706,KTV国语
411351,570428954,罗扎夫记忆音乐
411423,328530629,电音 情歌向
411593,594255768,愿多年后，我提着一壶老酒，而你，还是老友
412061,427511725,GRE超级强词，听听歌曲，背背单词！
412099,706801963,暹罗之恋 /The love of siam
412114,710960637,落寞。
412146,639675178,〔粤语〕以时间为药，来治愈身心的创伤
412198,538582442,超凡意境
412243,316547131,电台节目歌单
412501,467747938,清华民乐必听曲目
412533,581539992,穿越火线手游BGM
412637,532067540,【原声VS钢琴】ACG经典与钢琴的完美邂逅
412667,48113531,跑步机上摇滚
412699,708083238,花儿与少年3 冒险季
412712,695224439,Asleep.
412782,394981114,【全职高手】相关同人歌曲
412909,371769216,魅力四射午夜必嗨
412952,106771554,童声版° 治愈系° 萌萌嘚°
412984,509882277,锦绣未央
412991,532064089,〖电音控〗超强节奏纯电音『一』
413041,640723423,女声 | 此毒无解药
413252,502466205,拉赫玛尼诺夫音画练习曲全集
413269,708085173,Remix
413351,532989393,早死早投胎之地狱摇滚篇
413379,632986997,那些好听耐听又适合任何时候的英文歌
413655,652030680,D J
413794,690800561,是不是都老了
413815,541244550,表白Taylor Swift
413899,75256996,紅樓夢
413945,388139253,一个人的夜晚，来首纯音乐
414028,651460070,【Future Bass】可爱元素
414041,557131369,春天，是从告白开始的
414097,571524287,post rock etc.
414199,309179640,〔陪我度过自习室的日子〕
414386,45050144,周杰伦钢琴曲
414618,20050544,Fitness高能训练
414667,456181742,“我和小鸟和铃铛”程璧巡回演唱会深圳站
414688,359588836,抹杀一场声音记忆（后摇）
415157,575317019,与其抱怨黑暗，不如整装前行♥
415229,712989877,总有人说你变了，却没人问你经历了什么
415300,648544221,抖腿必备
415468,481747189,Ferayde Cool～
415793,360314260,欧美顶级沙发酒吧音乐
415828,644672303,Dj Koray - (Remix)
415855,694394391,还是觉得要给李志建个歌单
415895,627442205,你老公等听了这歌单
416014,386294303,"新疆sirkul,,ACIR,............."
416553,423576083,英语丨动感狂野的人心
416784,510773233,最适合读书或放空的纯音乐
416892,156375532,「日漫国唱」那些深入人心的动听旋律
416927,644277857,INSTRUMENTAL
417292,695076955,动感单车
417314,372867815,Afrojack-2016迈阿密UMF音乐节歌单
417364,610308361,Bilibili 翻唱
417431,714739563,各式各样的closer（remix）
417469,476239172,【炉石传说】奇趣时刻
417502,695443254,不能带你去
417565,620109766,春风十里，不如一个你
417594,714970937,献给某个光之午和雪之夜的爵士与蓝调
417712,378166853,适合排节目的背景音乐！
417747,574611020,SING ME TO SLEEP
417772,6096162,让键盘随着钢琴声起舞--钢琴纯音乐
417860,124708439,【激情国际马拉松 ~ 气势磅礴的背景音乐】
417961,315876769,【英文】沉寂在英（音）语（乐）的海洋！
418196,49862479,专辑：魔卡少女樱 （库洛魔法使 百变小樱）
418418,503630134,暗影岛路人王御天文哥玩瞎子秀操作必备
418665,7698449,奇幻之音，中土之乐
418683,35069382,绝对的宁静和平和—古典
418733,690393950,淡淡书香心悠然~『书香纯音』
418774,36663696,5sing上的古风大大们
419773,467888730,lex Vandyke·拉丁吉它大师 节奏控
419891,121445622,bodyjam 76
419911,697556080,Higher Brothers
419931,713126344,子圣的英文歌
420008,571068414,欧美深情对唱 € 缠绕在耳畔的温柔声线
420049,595214847,Piano
420080,128630767,「天下足球」那些年我们一起追的球星
420120,696894215,七宗罪——O·——轻快
420157,466026936,There Will Be An Answer
421068,74743673,史上最美古典吉他曲
421088,524591001,YouTube上播放量超10亿的音乐MV TOP33
421121,82300653,60首能让心情安静下来的英文歌曲
421180,462177488,Hot♬男声|磁性|性感|完美电音混搭✘
421246,643025492,中文跑步小嗨曲
421320,377322658,韩式R&B·慵懒在灵魂中游走
421349,71090582,【暴露年龄向】那些年我们的抖大腿歌
421409,3429544,搞笑音乐受得了吗？
421419,591044036,Singer elvina
421546,649493864,韩流老阿姨 | 2017Q1洗脑韩单TOP15
421561,81435114,夜的钢琴曲--石进
421592,66128419,好甜一罐泡菜味软糖啊ฅ۶•ﻌ•♡
421882,471274705,「 中国新生代 」天籁童声 [ 收录 ]
422212,136430977,/ post 后英伦摇 britpop
422303,538456481,心中有曲自然嗨
422429,84793825,全世界最好听的钢琴曲
422459,117174614,元素周期表：不服跟着背一遍 Ψ(｀▽´ )Ψ
422544,603132384,《滚石》评选出最伟大的100首英文歌曲
422644,322973239,The Epic Soundtrack! Zone! Dangerous!
422793,80901488,动感单车音乐 根本就停不下来！
422955,697614139,On The Road
422970,383831726,Diplo set at MYTH
423004,13623096,滑落耳边的女毒精品
423025,562888215,~
423081,641234390,通 靈 術 · 三 重 羅 生 門
423110,530295013,纯音
423334,493885587,杨千嬅 Miriam Yeung
423384,513853555,[越听越想跑15]160bpm的慢跑耐力歌单
423432,512305614,2016第18届法国NRJ大奖获奖名单
423466,40098387,嘶吼与旋律并存
423599,539560880,左手到右手的距离原来只有20个品格
423618,12249724,我没有汉堡 但请你听蛋堡
423658,709968161,忆童年、
423829,639204507,于大宝 请收下我们的膝盖!
423869,428146786,民谣分两种，李志的，其他人的。
424055,603664623,三只松鼠投食店歌单
424089,553424446,网易云音乐2016年韩语热播TOP50
424139,150597618,英伦往事
424159,688383312,伴随音乐
424217,528701242,&.翻唱 ‖ 经典中文歌☞ 英文翻唱
424285,589391277,美尚美发――背景音乐
425218,600348314,无敌、
425255,372178841,《Doctor Strange》
425274,308677280,自以为的孤独，只是不会与自己独处
425302,83628821,更好的重逢
425333,711497824,「如果有空的話 我們一起聽吧
425348,519538937,Shelter（避难所)
425385,635883047,2017年4月春季日剧主题曲（更新中）
425398,330462560,你死了 别说话
425413,717374270,我的收藏
425458,435304728,『校园之声-班歌』那些年班级合唱过的歌
425490,109628499,喃喃耳语，一听入眠❤️
425524,64848511,燃情节奏小提琴，燃烧吧小宇宙！
425588,702998357,『粤语』在这暧昧的时代，有人偷偷爱着你
425688,635575444,那些用磁带听过的歌
425776,523354768,陈粒.花粥.Jam.谢春花
425847,387574320,【轻音乐】适合睡觉时听的纯音乐
425899,521842866,مەمەتجان ئابدۇقادىر ناخشىللىرى
425912,528198125,cover清单
426003,703188803,Elvis Presley
426044,528770144,合肥奥斯卡 Dr.Oscar
426184,489283734,风过红尘不染心——姬神
426466,371820322,有一种遗憾叫，错的时间遇见对的人
426526,543870211,2016年Naver Music音源年榜
426536,31006298,Rap＋Trap。
427149,571844933,BULUT-801
427344,161356054,冷门搬运工 >>已上传
427976,645035505,每周荐碟 • 196
427990,487913142,① 百合向（daokoi&fonbelle）
428031,621025147,我愿坐在角落听大叔弹唱
428066,653357731,【沙哑系】 ЭGO说唱、颓痞旋律
428122,61676384,天才Nochang作品集
428203,311477441,BBC地球脉动（音频）
428374,650356642,与其相见，不如怀念，不如随缘。
428553,700199755,精品整理
428746,619070815,『港乐』香港音乐大师第一辑：顾嘉辉作品集
429570,621133089,思念是一种病，借音乐说给你听
429607,714975881,JAYJAYJAY
429643,577988262,韩语R&B/小清新味的布鲁斯咖啡
429684,54171255,混剪专用（纯音乐为主）
429908,142983926,排骨女神
429936,639354487,［华语］再也没有拥抱你的理由
430005,718882352,世界不止眼前的苟且，还有诗和远方！
430021,307571385,Vol. 08「后摇丨贩梦者的旅车 」
430041,51604447,英文原唱和翻唱
430191,493788563,欢迎加入虎扑步行街主干道之绿化一条街
430341,97490702,吴语歌曲
430533,608856614,『港乐』三十年香港电影歌曲全记录
431533,26574249,【那些好听的俄罗斯歌曲】3
431546,422743601,消暑蓝调爵士
431567,474286549,当代R&B / New Jack Swing自选
431578,16503008,C&A潮流店铺音乐精选
431603,369101557,清新口哨歌，每天都有好心情。
431663,593449869,❤_____Lover
431789,540510423,身怀宝藏，总会遇见一些饿狼
431819,82606400,我们生来就是孤独
431930,367009629,从前从前 有个人爱了你很久
432195,652781736,天翔学院～Actors天翔学園上海嘉年華2017
432209,634356779,Eminem(埃米纳姆)说唱伴奏
432232,625100662,Deep House丨置身于梦幻般的绝美意境
432286,32195187,听这歌 不挂科【四六级必听】
432306,691562873,麦田守望者。
432355,539554441,☞ :) ☜
432891,389373688,日语听力系列-经典日本故事大全
432971,375227876,♪100首【国外健身媒体推荐】の跑步音乐™
433071,367800123,英语六级听力BBC新闻
433144,377407527,陈奕迅2016上海演唱会歌单
433172,477373772,hiphop
433414,88683304,80后儿时听过的儿歌
433457,709664529,【山鸟云柔 · 幽居时光】
433475,30170637,中国制噪
433685,65529708,灵动的旋律~~口哨
433748,561490093,歌里依稀有泪光
433843,481946943,怪蜀黎的旧磁带
434403,559163500,接♂受哲♂学的洗礼
434419,455849897,2016年八月最热新歌TOP50
434468,141720762,请回答1994
434687,580018105,【陶笛之声】倾听来自泥土的声音
434735,38412006,安静的品一个故事
434763,593830387,【纯音乐】特别适合戴耳机听的一个歌单
434840,167919042,入耳便知，来自二次元世界的经典
434877,693547459,嬉皮
434947,53534363,张行
435014,694509179,kiri想推荐给你的日系band
435097,702246916,隔绝世界
435189,85949061,曾经非主流，如今已成熟。
435606,701377414,抖腿神器
435640,635679935,欧美经典歌曲
435826,82472551,民谣痞子和他的情诗
435862,493134226,网易云电音热门
435931,642254625,《风和日丽》
435945,695135869,抖音
436020,553294591,rock rock rock
436059,81886058,HIFI女声 热门50首
437059,624223961,Single
437147,10220040,[ 治愈 ] 清风拂面绿草香
437179,712476788,孤独的你有电音培伴
437207,143618874,健身小High曲儿 （持续更新中）
437644,325150489,不插电//盘点那些不加特效的歌
437689,461065036,【MVP】大型FPS必备巅峰碉堡时刻
437770,489856807,京剧 · 旦
437849,643991384,星德罗ClUB
437938,412726007,㊣ Rap Trap
438939,94596477,uyghurqa nahxa 维吾尔语歌曲
439172,56946419,精神污染系列（b站神曲）
439264,652340763,中午起床的時候 還是要躁一下
439308,53395647,当年的声音
439387,587938776,听一首歌，讲一段情。
439417,85475984,「国音精选」不曾听过的国产纯音乐
439495,102923734,轻狂侠气自纵横--古风男声合集
440495,109649611,世界顶级DJ万人巡回现场，听歌请先看MV
440528,42932475,【华语】这个下午很无聊
440557,21401617,美国乡村音乐44首经典冠军曲(上)
440579,641044111,魔道祖师！！
440672,448364818,焦作一中起床歌 屌炸天
440775,88983702,复古酒吧，休闲， 跳舞曲！！
440799,647303702,Favery
440830,705607077,道是无晴却有晴
